Image,Red Puncta Count,Green Puncta Count,Colocalized Puncta Count,Offset Used,Lower Red Threshold,Upper Red Threshold,Lower Green Threshold,Upper Green Threshold,Red Min Pixel,Green Min Pixel,Scale,Unit
Output\WT_Pair1_L2R2_1-3_0_75.tif,653,1022,299,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair1_L2R2_1-3_1_00.tif,822,4289,351,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair1_L2R3_1-3_0_00.tif,801,666,265,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair1_L2R3_1-3_0_25.tif,763,666,265,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair1_L2R3_1-3_0_50.tif,696,664,266,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair1_L2R3_1-3_0_75.tif,780,511,248,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair1_L2R3_1-3_1_00.tif,3585,1088,361,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair2_L2R1_1-3_0_00.tif,667,666,266,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair2_L2R1_1-3_0_25.tif,667,666,266,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair2_L2R1_1-3_0_50.tif,667,665,266,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair2_L2R1_1-3_0_75.tif,667,1182,273,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair2_L2R1_1-3_1_00.tif,667,4682,337,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair2_L2R2_1-3_0_00.tif,667,666,332,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair2_L2R2_1-3_0_25.tif,667,666,332,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair2_L2R2_1-3_0_50.tif,667,666,332,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair2_L2R2_1-3_0_75.tif,667,846,333,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair2_L2R2_1-3_1_00.tif,667,4000,339,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair2_L2R3_1-3_0_00.tif,667,666,332,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair2_L2R3_1-3_0_25.tif,667,666,332,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair2_L2R3_1-3_0_50.tif,667,637,317,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair2_L2R3_1-3_0_75.tif,667,1766,248,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair2_L2R3_1-3_1_00.tif,668,5273,250,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair3_L2R2_1-3_0_00.tif,667,666,332,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair3_L2R2_1-3_0_25.tif,667,666,332,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair3_L2R2_1-3_0_50.tif,667,687,326,0,0,0,0,0,4,4,1,pixels
Output\WT_Pair3_L2R2_1-3_0_75.tif,668,4039,362,0,0,0,0,0,4,4,1,pixels
